,url,latitude,longitude,tags,date taken,owner name,views,date uploaded,description,comments
38,https://live.staticflickr.com/5554/15058633110_02956fbf33_o.jpg,0,0,"['bikepath', 'graffiti', 'bicycling', 'losangeles', 'hiking', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:41:41,jjldickinson,239,2014-09-15 08:41:42,"Challenging, since the area smelled like shit! But valid, nonetheless.

DSC_2897.jpg",
39,https://live.staticflickr.com/3837/15242227381_a71a9fb58c_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'vicks', 'losangelesriver', 'lariver', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'vastindustrialconcretekafkaesquestructures', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:40:13,jjldickinson,443,2014-09-15 08:41:34,,
40,https://live.staticflickr.com/3880/15242226321_0bf98c75ba_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'vicks', 'losangelesriver', 'lariver', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'vastindustrialconcretekafkaesquestructures', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:33:02,jjldickinson,451,2014-09-15 08:41:25,DSC_2895.jpg,
41,https://live.staticflickr.com/5589/15058747947_8e93526e26_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'balloon', 'shoppingcart', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:31:57,jjldickinson,218,2014-09-15 08:41:17,DSC_2894.jpg,
42,https://live.staticflickr.com/3855/15058555049_9a59b2e6ae_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'balloon', 'shoppingcart', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:31:51,jjldickinson,414,2014-09-15 08:41:11,DSC_2893.jpg,
43,https://live.staticflickr.com/3846/15245307135_140eda0438_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'pedicab', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:31:11,jjldickinson,202,2014-09-15 08:41:01,DSC_2892.jpg,
44,https://live.staticflickr.com/3920/15221927716_33aef46b6c_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'pedicab', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:30:43,jjldickinson,129,2014-09-15 07:40:53,DSC_2891.jpg,
45,https://live.staticflickr.com/3924/15244927815_9c5ee17a8b_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'pedicab', 'losangelesriver', 'lariver', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:28:45,jjldickinson,156,2014-09-15 07:40:25,DSC_2888.jpg,
46,https://live.staticflickr.com/3850/15244543712_e4db01f460_o.jpg,0,0,"['sculpture', 'art', 'bikepath', 'bicycle', 'bicycling', 'losangeles', 'hiking', 'vicks', 'losangelesriver', 'lariver', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'vastindustrialconcretekafkaesquestructures', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:25:14,jjldickinson,293,2014-09-15 07:39:51,DSC_2884.jpg,
47,https://live.staticflickr.com/5573/15244923655_551e934bf7_o.jpg,0,0,"['bikepath', 'bicycling', 'losangeles', 'hiking', 'vicks', 'losangelesriver', 'lariver', 'frogtown', 'elysianvalley', 'frogtownartwalk', 'nikond3300', 'lariotrail', 'vastindustrialconcretekafkaesquestructures', 'losangelesrivergreenwaytrail', 'promaster52mmdigitalhdprotectionfilter', '100d3300', 'nikon1855mmf3556gvriiafsdxnikkor']",2014-09-13 20:24:35,jjldickinson,323,2014-09-15 07:39:44,,
